time,cpu_usage,memory_usage,response_time
2024-07-08 12:00:00,31.599999999998545,30.687050661593986,0.6711024045944214
2024-07-08 12:00:20,41.200000000008,30.685092455310937,0.7366400786808559
2024-07-08 12:00:40,24.199999999982538,30.695442974235597,0.40324658155441284
2024-07-08 12:01:00,19.000000000014552,31.220941617478392,0.40025728940963745
2024-07-08 12:01:20,21.200000000008004,31.299129996922815,0.1535508632659912
2024-07-08 12:01:40,21.200000000008004,31.67118919070132,0.41465526819229126
2024-07-08 12:02:00,28.19999999999709,31.664055724955944,0.3781196049281529
2024-07-08 12:02:20,37.19999999999345,31.6634962374465,0.5344731509685516
2024-07-08 12:02:40,48.600000000005814,31.67818278456933,0.44372775004460263
2024-07-08 12:03:00,26.199999999989814,31.72392088846616,0.2537269592285156
2024-07-08 12:03:20,35.200000000004366,31.74084538562677,0.5094136397043864
2024-07-08 12:03:40,42.000000000007276,31.73888717934372,0.7560385942459107
2024-07-08 12:04:00,28.19999999999709,31.736649229305957,0.4543863364628383
2024-07-08 12:04:20,53.59999999998763,31.741824488768287,0.5856336355209351
2024-07-08 12:04:40,41.200000000008,31.82728620583546,0.6258117812020438
2024-07-08 12:05:00,19.200000000000728,31.757210395277923,0.4205751419067383
2024-07-08 12:05:20,13.400000000001455,31.762525526617612,0.35322344303131104
2024-07-08 12:05:40,36.200000000008004,31.757210395277923,0.6319465902116563
2024-07-08 12:06:00,36.40000000001237,31.772176686155483,0.46950529171870303
2024-07-08 12:06:20,22.79999999998836,31.77525386745741,0.6038780212402344
2024-07-08 12:06:40,34.60000000000946,31.810081964920133,0.691345320807563
2024-07-08 12:07:00,41.200000000008,31.79805298346714,0.53889479637146
2024-07-08 12:07:20,47.00000000000727,31.791479005231203,0.44583228656223844
2024-07-08 12:07:40,29.000000000014552,31.807284527372925,0.583842913309733
2024-07-08 12:08:00,26.199999999989814,31.815397096259822,0.546086597442627
2024-07-08 12:08:20,50.99999999998545,31.82896466836378,0.525090217590332
2024-07-08 12:08:40,33.59999999998763,31.820432483844797,0.36562088557652067
2024-07-08 12:09:00,14.800000000013824,31.85707891571321,0.6697144848959786
2024-07-08 12:09:20,39.800000000013824,30.849861526841416,0.4338321288426717
2024-07-08 12:09:40,26.20000000000799,30.888326293115508,0.3995707631111145
2024-07-08 12:10:00,35.79999999999927,30.87965423671917,0.31042730808258057
2024-07-08 12:10:20,25.600000000013097,30.94986991915405,0.3687304769243513
2024-07-08 12:10:40,31.000000000003638,30.93042772820097,0.5436134815216065
2024-07-08 12:11:00,21.000000000003638,30.93308529387081,0.3180091381072998
2024-07-08 12:11:20,21.999999999989086,30.94455478781436,0.42378103733062744
2024-07-08 12:11:40,42.80000000000654,30.95336671608806,0.5486274560292562
2024-07-08 12:12:00,21.39999999999418,30.94986991915405,0.5661584138870239
2024-07-08 12:12:20,55.79999999999927,30.956443897389995,0.4689530611038208
2024-07-08 12:12:40,35.79999999999927,30.980361988418604,0.4347048759460449
2024-07-08 12:13:00,37.39999999999781,31.022463423504064,0.4869554936885834
2024-07-08 12:13:20,28.399999999983265,31.038129073768427,0.33569689591725665
2024-07-08 12:13:40,72.20000000001164,31.05113715836294,0.615243369882757
2024-07-08 12:14:00,36.80000000000291,31.055053570929026,0.4203008583613804
2024-07-08 12:14:20,43.19999999999708,31.057711136598876,0.5452372550964355
2024-07-08 12:14:40,39.20000000000072,31.059809214759284,0.38393038511276245
2024-07-08 12:15:00,33.000000000010914,31.068201527400895,0.4905938885428689
2024-07-08 12:15:20,22.99999999999271,31.077992558816124,0.6557235717773438
2024-07-08 12:15:40,28.40000000000144,31.424315327160322,0.6104705572128296
2024-07-08 12:16:00,31.999999999989086,31.717626653984954,0.3112270037333171
2024-07-08 12:16:20,63.000000000010914,32.039052228159,0.5969430378505162
2024-07-08 12:16:40,37.99999999999272,32.055137494055444,0.5103754656655448
2024-07-08 12:17:00,32.799999999988344,32.06422916608387,0.4179931368146624
2024-07-08 12:17:20,38.000000000010914,32.06366967857443,0.685156504313151
2024-07-08 12:17:40,64.59999999999127,32.13472459227348,0.6976573807852608
2024-07-08 12:18:00,41.80000000000291,32.1018547010938,0.368645327431815
2024-07-08 12:18:20,61.39999999999418,32.11402355442414,0.5701244672139486
2024-07-08 12:18:40,41.39999999999417,32.13248664223571,0.597531008720398
2024-07-08 12:19:00,19.60000000000946,32.13514420790556,0.23671754201253256
2024-07-08 12:19:20,42.60000000000218,32.165076789660674,0.5555748542149862
2024-07-08 12:19:40,24.79999999999562,32.1593420426889,0.5128051042556763
2024-07-08 12:20:00,21.80000000000291,32.17864436176462,0.28198776245117185
2024-07-08 12:20:20,46.599999999998545,32.22368310627465,0.6053977012634277
2024-07-08 12:20:40,49.00000000001455,31.21129045794052,0.7834969679514567
2024-07-08 12:21:00,77.39999999999782,31.256888689959993,0.6388684824893349
2024-07-08 12:21:20,39.20000000000072,31.26933728704506,0.3282193660736084
2024-07-08 12:21:40,36.39999999999417,31.287800374856634,0.635210805469089
2024-07-08 12:22:00,52.600000000002176,31.277729599686687,0.6814865171909332
2024-07-08 12:22:20,28.60000000000582,31.298290765658653,0.21530002355575562
2024-07-08 12:22:40,16.599999999998545,31.316753853470225,0.4363584518432617
2024-07-08 12:23:00,37.39999999999781,31.325705653621284,0.5653388977050782
2024-07-08 12:23:20,47.999999999992724,31.806585167986125,0.5715037073407855
2024-07-08 12:23:40,50.200000000004366,31.988278736677202,0.5925380190213522
2024-07-08 12:24:00,36.19999999998981,32.33753881444596,0.7464363972345988
2024-07-08 12:24:20,45.79999999999927,32.335860351917646,0.5747198661168417
2024-07-08 12:24:40,30.599999999994893,32.33697932693652,0.2838139533996582
2024-07-08 12:25:00,42.39999999999782,32.35404369597449,0.7127508033405651
2024-07-08 12:25:20,19.400000000005093,32.3853749965032,0.4127997159957886
2024-07-08 12:25:40,51.599999999998545,32.361317033597224,0.647044918753884
2024-07-08 12:26:00,43.99999999999636,32.38635409964472,0.6283858922811655
2024-07-08 12:26:20,62.39999999999781,32.38901166531457,0.6820406019687653
2024-07-08 12:26:40,53.19999999999709,32.41153103756959,0.48708853354820836
2024-07-08 12:27:00,35.40000000000873,32.406355778107255,0.6566576957702637
2024-07-08 12:27:20,41.59999999999854,32.429854253503784,0.45600268575880265
2024-07-08 12:27:40,70.39999999999054,32.43447002545668,0.5955102443695068
2024-07-08 12:28:00,29.799999999995634,32.45950709150418,0.5822879076004028
2024-07-08 12:28:20,45.79999999999927,32.535457520910846,0.6789876520633698
2024-07-08 12:28:40,38.599999999987624,32.43279156292835,0.4363245666027069
2024-07-08 12:29:00,40.200000000004366,32.46747978851372,0.48275307814280194
2024-07-08 12:29:20,8.799999999991996,32.476851204296864,0.5343690395355225
2024-07-08 12:29:40,18.19999999999709,32.49419531708955,0.2275098959604899
2024-07-08 12:30:00,47.999999999992724,32.589727809326654,0.6391911723396995
2024-07-08 12:30:20,46.999999999989086,32.53042213332588,0.3778880834579468
2024-07-08 12:30:40,24.399999999986903,32.615743978515674,0.23717943827311197
2024-07-08 12:31:00,26.59999999999853,32.54412957730719,0.46154919266700745
2024-07-08 12:31:20,30.20000000000435,31.564327076398023,0.43246289661952425
2024-07-08 12:31:40,30.20000000000435,31.940442554619963,0.6350790977478027
2024-07-08 12:32:00,24.200000000000728,31.945617814082304,0.42581729888916015
2024-07-08 12:32:20,34.599999999991255,31.927154726270736,0.42561715841293335
2024-07-08 12:32:40,17.000000000007276,31.936945757685965,0.2944587230682373
2024-07-08 12:33:00,37.59999999998399,31.9963913055641,0.33436477184295654
2024-07-08 12:33:20,33.799999999991996,32.055137494055444,0.5617618362108866
2024-07-08 12:33:40,33.000000000010914,31.988978096064002,0.393754768371582
2024-07-08 12:34:00,21.80000000000291,31.988698352309285,0.5063324371973673
2024-07-08 12:34:20,37.200000000011634,32.00814054326238,0.4969506793551975
2024-07-08 12:34:40,31.79999999998472,32.03149914678155,0.36787450313568115
2024-07-08 12:35:00,32.3999999999978,32.03933197191373,0.4565634727478027
2024-07-08 12:35:20,27.399999999997817,32.04940274708367,0.351473609606425
2024-07-08 12:35:40,41.199999999989814,32.05289954401768,0.48346025943756105
2024-07-08 12:36:00,47.79999999998835,32.05485775030073,0.6255527192896063
2024-07-08 12:36:20,26.000000000003638,32.03891235628164,0.36894655227661133
2024-07-08 12:36:40,31.39999999999418,32.05066159397991,0.7149077653884888
2024-07-08 12:37:00,50.799999999999265,32.056536212829045,0.5121020376682281
2024-07-08 12:37:20,31.40000000001237,32.05471787842337,0.43019022544225055
2024-07-08 12:37:40,33.400000000001455,32.04940274708367,0.5128358772822789
2024-07-08 12:38:00,29.400000000005093,32.048843259574234,0.4355009283338274
2024-07-08 12:38:20,30.39999999999054,32.344952023946064,0.6754200988345676
2024-07-08 12:38:40,39.59999999999126,32.71379416454528,0.47863861492701937
2024-07-08 12:39:00,50.400000000008724,32.717990320866086,0.5946922500928243
2024-07-08 12:39:20,9.799999999995634,32.702324670601726,0.2878751754760742
2024-07-08 12:39:40,32.19999999999345,32.71421378017736,0.5797613534060392
2024-07-08 12:40:00,44.99999999999999,32.7228858365737,0.5419519288199288
2024-07-08 12:40:20,10.90691170595214,32.74372674630038,0.26810113588968915
2024-07-08 12:40:40,26.000000000003638,32.78191176881976,0.35960326875959125
2024-07-08 12:41:00,37.80000000000654,32.8121240943296,0.5106758854605935
2024-07-08 12:41:20,39.79999999999563,32.78638766889529,0.631230721106896
2024-07-08 12:41:40,46.599999999998545,32.7722606092819,0.5705733299255371
2024-07-08 12:42:00,47.39999999999781,32.77659663748007,0.40807552337646485
2024-07-08 12:42:20,32.3999999999978,31.793017595882166,0.5789589484532675
2024-07-08 12:42:40,38.20000000001528,31.82364953702409,0.5613258736474174
2024-07-08 12:43:00,21.39999999999418,31.835258902845,0.39116568035549587
2024-07-08 12:43:20,48.400000000001455,31.915685232327185,0.6520008173855868
2024-07-08 12:43:40,47.199999999993445,31.90925112596861,0.5427642398410373
2024-07-08 12:44:00,24.40000000000508,31.945058326572862,0.6371234893798828
2024-07-08 12:44:20,49.800000000013824,31.947296276610626,0.6278189420700073
2024-07-08 12:44:40,10.199999999986176,31.96464038940331,0.3975874185562134
2024-07-08 12:45:00,52.39999999999782,31.986460402271522,0.8307749203273228
2024-07-08 12:45:20,42.80000000000654,32.0186309340644,0.424875807762146
2024-07-08 12:45:40,11.999999999989086,31.997790024337704,0.32471734285354614
2024-07-08 12:46:00,27.000000000007276,32.008700030771806,0.8261366844177246
2024-07-08 12:46:20,42.39999999999782,32.55727753377906,0.6396912574768067
2024-07-08 12:46:40,31.000000000003638,32.63658488824237,0.5881377783688632
2024-07-08 12:47:00,59.799999999995634,32.87716451730215,0.43428475856781007
2024-07-08 12:47:20,43.19999999999708,32.985285478501694,0.4954830646514893
2024-07-08 12:47:40,43.00000000001091,32.99437715053012,0.5059826374053955
2024-07-08 12:48:00,26.20000000000799,33.00682574761519,0.49981876214345294
2024-07-08 12:48:20,40.59999999999491,33.06892886116317,0.6414278637279164
2024-07-08 12:48:40,74.00000000001455,33.0787198925784,0.7569661140441895
2024-07-08 12:49:00,33.99999999999636,33.07969899571992,0.5409176349639893
2024-07-08 12:49:20,38.400000000001455,33.07969899571992,0.4677655100822449
2024-07-08 12:49:40,54.20000000000073,33.09928105855037,0.5662381215529009
2024-07-08 12:50:00,14.200000000000728,33.116485299465694,0.16971087455749512
2024-07-08 12:50:20,38.99999999999636,33.115646068201535,0.5444613695144653
2024-07-08 12:50:40,72.99999999999272,33.10053990544661,0.6235815485318502
2024-07-08 12:51:00,35.40000000000873,33.14851595938121,0.6846660716193063
2024-07-08 12:51:20,55.19999999998617,33.16753853470221,0.48618881702423095
2024-07-08 12:51:40,47.999999999992724,33.164741097155,0.5866763958564172
2024-07-08 12:52:00,20.799999999999258,33.16683917531541,0.27573404312133787
2024-07-08 12:52:20,47.20000000001164,33.18586175063641,0.5873713731765747
2024-07-08 12:52:40,18.400000000001455,32.18395949310432,0.15696418285369873
2024-07-08 12:53:00,39.20000000000072,32.23025708451058,0.7224156326717801
